subject_id	best_seed	pident	align_len_merged_query	align_len_merged_subject	query_coverage	subject_coverage	evalue	bitscore	seed_len	protein_len	hsp_count
DhA20G000470.1	tr|Q2ABR7|Q2ABR7_ORYSJ	30.189	208	197	0.712	0.271	7.620e-16	79.3	292	727	1
DhA20G000550.1	tr|A0A089WU92|A0A089WU92_KALFE	26.263	255	284	0.938	0.823	4.880e-20	89.7	272	345	1
DhA20G000710.1	sp|Q9SPK4|PPCK1_ARATH	30.182	265	266	0.933	0.362	1.550e-25	107.0	284	735	1
DhA20G002870.1	tr|Q9S759|Q9S759_KALFE	32.922	238	237	0.869	0.539	5.480e-37	137.0	274	440	1
DhA20G003220.1	tr|A0A089WU92|A0A089WU92_KALFE	43.015	268	270	0.985	0.470	4.350e-71	230.0	272	575	1
DhA20G006330.1	tr|A0A089WU92|A0A089WU92_KALFE	30.000	201	201	0.739	0.284	5.190e-13	70.5	272	708	1
DhA20G006370.1	tr|A0A089WU92|A0A089WU92_KALFE	36.029	266	270	0.978	0.522	1.860e-54	185.0	272	517	1
DhA20G006920.1	tr|Q2ABP5|Q2ABP5_ORYSJ	24.904	254	255	0.891	0.209	1.630e-11	66.2	285	1219	1
DhA20G007750.1	tr|Q5EC59|Q5EC59_MAIZE	25.794	251	241	0.878	0.445	2.580e-15	77.4	286	542	1
DhA20G008730.1	tr|Q9S759|Q9S759_KALFE	31.111	268	264	0.978	0.381	1.040e-28	116.0	274	693	1
DhA20G008990.1	tr|A0A089WU92|A0A089WU92_KALFE	40.636	266	281	0.978	0.515	4.420e-70	226.0	272	546	1
DhA20G009910.1	tr|A0A089WU92|A0A089WU92_KALFE	29.187	196	200	0.721	0.551	5.060e-12	67.0	272	363	1
DhA20G009930.1	tr|Q2ABP5|Q2ABP5_ORYSJ	27.500	220	219	0.772	0.324	5.620e-12	67.4	285	675	1
DhA20G009950.1	sp|Q93VK0|PPCK2_ARATH	29.258	213	218	0.766	0.323	8.240e-12	67.0	278	675	1
DhA20G010000.1	sp|Q9SPK4|PPCK1_ARATH	33.014	200	202	0.704	0.306	8.990e-13	70.1	284	661	1
DhA20G010090.1	tr|Q2ABP5|Q2ABP5_ORYSJ	28.750	220	219	0.772	0.299	4.270e-12	67.8	285	732	1
DhA20G010230.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	25.214	218	200	0.727	0.325	4.070e-12	68.2	300	616	1
DhA20G010240.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	25.214	218	200	0.727	0.308	2.940e-12	68.6	300	650	1
DhA20G010680.1	sp|Q9SPK4|PPCK1_ARATH	27.723	193	192	0.680	0.241	4.150e-11	65.1	284	797	1
DhA20G011390.1	tr|Q9S759|Q9S759_KALFE	44.030	265	267	0.967	0.496	1.480e-73	235.0	274	538	1
DhA20G011460.1	sp|Q93VK0|PPCK2_ARATH	30.144	202	202	0.727	0.285	1.890e-11	65.9	278	709	1
DhA20G011470.1	tr|Q5EC59|Q5EC59_MAIZE	30.542	197	195	0.689	0.288	7.950e-12	67.0	286	677	1
DhA20G011480.1	tr|Q5EC59|Q5EC59_MAIZE	29.661	214	228	0.748	0.342	4.160e-13	70.9	286	666	1
DhA20G011670.1	tr|Q5EC59|Q5EC59_MAIZE	24.046	257	254	0.899	0.361	1.800e-13	72.0	286	703	1
DhA20G012090.1	tr|Q5EC59|Q5EC59_MAIZE	25.974	217	225	0.759	0.717	1.790e-14	73.9	286	314	1
DhA20G012550.1	sp|Q93VK0|PPCK2_ARATH	29.333	217	218	0.781	0.310	4.410e-21	94.4	278	704	1
DhA20G012780.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.189	209	190	0.697	0.177	9.840e-16	79.3	300	1071	1
DhA20G013540.1	tr|A0A089WU92|A0A089WU92_KALFE	36.525	272	278	1.000	0.467	2.530e-57	194.0	272	595	1
DhA20G013620.1	tr|A0A089WU92|A0A089WU92_KALFE	32.000	262	268	0.963	0.775	6.460e-39	140.0	272	346	1
DhA20G014000.1	tr|Q5EC59|Q5EC59_MAIZE	30.620	251	251	0.878	0.568	1.150e-22	98.6	286	442	1
DhA20G014530.1	tr|A0A089WU92|A0A089WU92_KALFE	37.455	265	271	0.974	0.525	4.510e-57	192.0	272	516	1
DhA20G015470.1	tr|Q9S759|Q9S759_KALFE	30.222	213	216	0.777	0.376	3.820e-22	97.4	274	575	1
DhA20G015940.1	tr|Q5EC59|Q5EC59_MAIZE	38.403	261	254	0.913	0.589	1.910e-43	154.0	286	431	1
DhA20G015960.1	tr|A0A089WU92|A0A089WU92_KALFE	32.601	264	262	0.971	0.577	9.910e-45	158.0	272	454	1
DhA21G000610.1	tr|Q9S759|Q9S759_KALFE	31.156	191	193	0.697	0.270	7.010e-12	67.0	274	716	1
DhA21G001270.1	tr|A0A089WU92|A0A089WU92_KALFE	39.583	261	284	0.960	0.508	3.550e-61	203.0	272	559	1
DhA21G001720.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	27.064	215	191	0.717	0.324	7.510e-12	67.4	300	590	1
DhA21G002780.1	tr|A0A089WU92|A0A089WU92_KALFE	28.956	256	290	0.941	0.890	5.870e-24	100.0	272	326	1
DhA21G003100.1	tr|A0A089WU92|A0A089WU92_KALFE	36.885	118	121	0.434	0.285	1.320e-13	71.6	272	425	1
DhA21G003830.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.216	139	137	0.463	0.231	3.660e-13	71.2	300	593	1
DhA21G005300.1	tr|Q9S759|Q9S759_KALFE	26.962	253	289	0.923	0.898	1.070e-18	85.9	274	322	1
DhA21G005460.1	tr|Q9S759|Q9S759_KALFE	26.872	200	213	0.730	0.192	2.600e-11	65.5	274	1112	1
DhA21G005490.1	tr|Q2ABP5|Q2ABP5_ORYSJ	28.837	206	204	0.723	0.412	4.100e-12	67.8	285	495	1
DhA21G005500.1	tr|Q9S759|Q9S759_KALFE	27.982	200	211	0.730	0.189	8.230e-11	63.9	274	1114	1
DhA21G005780.1	tr|A0A089WU92|A0A089WU92_KALFE	34.717	260	259	0.956	0.583	2.560e-37	138.0	272	444	1
DhA21G007480.1	sp|Q93VK0|PPCK2_ARATH	32.394	133	137	0.478	0.141	4.890e-11	64.7	278	969	1
DhA21G008360.1	tr|Q9S759|Q9S759_KALFE	28.030	245	257	0.894	0.409	1.110e-12	69.3	274	629	1
DhA21G009150.1	tr|A0A089WU92|A0A089WU92_KALFE	28.782	247	264	0.908	0.410	4.610e-13	70.5	272	644	1
DhA21G010370.1	tr|Q2ABR6|Q2ABR6_ORYSJ	29.197	260	256	0.852	0.612	2.010e-19	89.4	305	418	1
DhA21G013040.1	tr|Q9S759|Q9S759_KALFE	28.241	189	214	0.690	0.211	3.740e-12	68.2	274	1012	1
DhA21G013420.1	tr|Q9S759|Q9S759_KALFE	29.126	195	195	0.712	0.448	7.550e-13	69.7	274	435	1
DhA21G014240.1	sp|Q9SPK4|PPCK1_ARATH	29.680	215	216	0.757	0.289	5.410e-24	103.0	284	748	1
DhA21G014760.1	tr|Q9S759|Q9S759_KALFE	27.950	157	158	0.573	0.300	1.860e-11	65.5	274	527	1
DhA22G000200.1	tr|A0A089WU92|A0A089WU92_KALFE	25.610	259	321	0.952	0.672	1.780e-12	68.6	272	478	1
DhA22G000890.1	sp|Q9SPK4|PPCK1_ARATH	31.416	209	215	0.736	0.509	4.250e-19	88.2	284	422	1
DhA22G000970.1	tr|Q9S759|Q9S759_KALFE	30.515	259	263	0.945	0.646	2.720e-22	96.7	274	407	1
DhA22G001330.1	tr|Q2ABR6|Q2ABR6_ORYSJ	25.902	290	281	0.951	0.536	1.360e-19	90.5	305	524	1
DhA22G001450.1	tr|Q9S759|Q9S759_KALFE	30.515	262	267	0.956	0.387	3.750e-25	106.0	274	690	1
DhA22G002620.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.496	139	137	0.463	0.247	2.920e-14	74.7	300	554	1
DhA22G002910.1	tr|Q2ABR7|Q2ABR7_ORYSJ	28.959	210	198	0.719	0.289	1.440e-11	66.6	292	686	1
DhA22G002980.1	tr|A0A089WU92|A0A089WU92_KALFE	30.476	195	195	0.717	0.450	7.010e-12	66.6	272	433	1
DhA22G005870.1	sp|Q9SPK4|PPCK1_ARATH	29.434	255	254	0.898	0.758	1.010e-20	91.7	284	335	1
DhA22G006850.1	sp|Q9SPK4|PPCK1_ARATH	28.521	253	280	0.891	0.711	1.070e-22	98.2	284	394	1
DhA22G007180.1	tr|Q5EC58|Q5EC58_MAIZE	28.205	271	249	0.909	0.703	1.020e-25	106.0	298	354	1
DhA22G007970.1	tr|Q2ABR7|Q2ABR7_ORYSJ	31.019	202	192	0.692	0.198	5.750e-13	70.9	292	972	1
DhA22G008160.1	tr|Q9S759|Q9S759_KALFE	45.149	265	267	0.967	0.529	1.490e-73	234.0	274	505	1
DhA22G009560.1	tr|Q9S759|Q9S759_KALFE	34.000	149	148	0.544	0.391	1.110e-19	89.0	274	379	1
DhA22G009830.1	sp|Q9SPK4|PPCK1_ARATH	31.579	222	222	0.782	0.293	9.530e-18	84.7	284	757	1
DhA22G010000.1	tr|Q9S759|Q9S759_KALFE	27.500	194	176	0.708	0.190	6.810e-12	67.4	274	924	1
DhA22G010460.1	sp|Q9SPK4|PPCK1_ARATH	32.584	254	263	0.894	0.383	1.820e-25	107.0	284	687	1
DhA22G010640.1	sp|Q93VK0|PPCK2_ARATH	35.326	183	170	0.658	0.511	1.580e-22	96.7	278	333	1
DhA22G010780.1	tr|A0A089WU92|A0A089WU92_KALFE	25.912	261	271	0.960	0.237	2.310e-11	65.5	272	1143	1
DhA22G011110.1	tr|Q9S759|Q9S759_KALFE	34.091	256	258	0.934	0.593	1.530e-40	146.0	274	435	1
DhA22G011200.1	tr|Q9S759|Q9S759_KALFE	34.667	149	148	0.544	0.388	4.590e-19	87.4	274	381	1
DhA22G011230.1	tr|Q5EC59|Q5EC59_MAIZE	32.850	199	198	0.696	0.298	2.620e-13	71.6	286	665	1
DhA22G011250.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	26.829	231	212	0.770	0.510	1.030e-11	66.6	300	416	1
DhA22G011260.1	sp|Q9SPK4|PPCK1_ARATH	28.704	211	208	0.743	0.302	1.810e-11	65.9	284	688	1
DhA22G011340.1	tr|Q5EC59|Q5EC59_MAIZE	31.068	255	300	0.892	0.524	6.670e-36	136.0	286	572	1
DhA22G011590.1	tr|A0A1D6HDJ5|A0A1D6HDJ5_MAIZE	29.341	292	330	0.939	0.707	8.340e-27	110.0	311	467	1
DhA22G012150.1	tr|A0A089WU92|A0A089WU92_KALFE	28.413	258	262	0.949	0.442	3.910e-25	105.0	272	593	1
DhA22G012270.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.577	243	278	0.810	0.639	1.200e-20	92.8	300	435	1
DhA22G013440.1	tr|Q9S759|Q9S759_KALFE	41.045	265	267	0.967	0.465	2.770e-60	201.0	274	574	1
DhA22G013880.1	sp|Q9SPK4|PPCK1_ARATH	32.692	255	250	0.898	0.392	8.620e-25	105.0	284	637	1
DhA22G013960.1	sp|Q93VK0|PPCK2_ARATH	30.178	154	164	0.554	0.210	1.300e-11	66.2	278	781	1
DhA22G014250.1	tr|Q9S759|Q9S759_KALFE	31.579	248	280	0.905	0.223	2.370e-34	133.0	274	1257	1
DhA22G014350.1	tr|Q2ABR7|Q2ABR7_ORYSJ	30.175	272	259	0.932	0.760	5.630e-20	90.1	292	341	1
DhA22G014360.1	tr|Q5EC59|Q5EC59_MAIZE	34.831	258	253	0.902	0.776	1.350e-21	94.0	286	326	1
DhA22G014550.1	sp|Q9SPK4|PPCK1_ARATH	25.806	260	304	0.915	0.274	4.880e-15	77.0	284	1111	1
DhA22G015610.1	tr|Q9S759|Q9S759_KALFE	30.986	189	210	0.690	0.536	1.040e-17	83.6	274	392	1
DhA22G015950.1	tr|Q5EC58|Q5EC58_MAIZE	29.048	207	190	0.695	0.179	1.350e-14	75.9	298	1060	1
DhA22G016280.1	tr|A0A089WU92|A0A089WU92_KALFE	25.926	255	284	0.938	0.736	1.110e-19	89.4	272	386	1
DhA22G016390.1	sp|Q9SPK4|PPCK1_ARATH	32.482	264	265	0.930	0.349	2.120e-30	121.0	284	759	1
DhA22G016420.1	tr|A0A089WU92|A0A089WU92_KALFE	30.224	260	262	0.956	0.710	1.150e-34	129.0	272	369	1
DhA22G016440.1	tr|A0A089WU92|A0A089WU92_KALFE	35.273	269	265	0.989	0.880	3.670e-46	158.0	272	301	1
DhA22G017280.1	tr|A0A089WU92|A0A089WU92_KALFE	43.015	268	270	0.985	0.465	1.040e-69	226.0	272	581	1
DhA22G018220.1	tr|A0A089WU92|A0A089WU92_KALFE	43.446	261	265	0.960	0.497	1.080e-68	223.0	272	533	1
DhA22G018530.1	tr|Q9S759|Q9S759_KALFE	29.114	218	228	0.796	0.553	8.970e-15	75.1	274	412	1
DhA22G019680.1	sp|Q93VK0|PPCK2_ARATH	34.389	209	210	0.752	0.494	1.100e-25	106.0	278	425	1
DhA22G019860.1	tr|Q9S759|Q9S759_KALFE	31.802	254	277	0.927	0.611	1.400e-32	125.0	274	453	1
DhA23G000280.1	tr|Q2ABP5|Q2ABP5_ORYSJ	26.522	222	221	0.779	0.465	1.870e-14	74.7	285	475	1
DhA23G000430.1	tr|A0A3L6FW63|A0A3L6FW63_MAIZE	29.902	193	194	0.656	0.380	1.450e-11	66.2	294	510	1
DhA23G000710.1	tr|A0A089WU92|A0A089WU92_KALFE	41.912	268	270	0.985	0.498	1.520e-68	222.0	272	542	1
DhA23G000870.1	sp|Q9SPK4|PPCK1_ARATH	31.696	209	215	0.736	0.355	1.250e-18	87.4	284	605	1
DhA23G001050.1	tr|Q9S759|Q9S759_KALFE	40.351	113	114	0.412	0.295	2.350e-18	85.5	274	386	1
DhA23G001120.1	tr|Q9S759|Q9S759_KALFE	29.054	256	291	0.934	0.530	2.970e-18	85.9	274	549	1
DhA23G001670.1	sp|Q9SPK4|PPCK1_ARATH	33.333	209	215	0.736	0.324	1.290e-20	93.2	284	663	1
DhA23G002660.1	tr|Q9S759|Q9S759_KALFE	32.374	274	266	1.000	0.578	1.120e-26	109.0	274	460	1
DhA23G002670.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	34.419	213	190	0.710	0.381	9.270e-19	87.8	300	499	1
DhA23G003210.1	tr|Q9S759|Q9S759_KALFE	34.241	256	252	0.934	0.501	3.340e-45	160.0	274	503	1
DhA23G003470.1	tr|A0A089WU92|A0A089WU92_KALFE	27.778	203	207	0.746	0.231	1.410e-11	66.2	272	898	1
DhA23G003690.1	tr|Q5EC59|Q5EC59_MAIZE	30.233	170	170	0.594	0.280	2.000e-15	77.8	286	607	1
DhA23G004020.1	tr|A0A089WU92|A0A089WU92_KALFE	32.967	264	262	0.971	0.523	3.880e-40	146.0	272	501	1
DhA23G004160.1	tr|A0A089WU92|A0A089WU92_KALFE	30.671	258	307	0.949	0.550	9.790e-35	132.0	272	558	1
DhA23G004680.1	sp|Q93VK0|PPCK2_ARATH	29.717	199	203	0.716	0.404	4.880e-11	64.3	278	503	1
DhA23G005020.1	tr|A0A089WU92|A0A089WU92_KALFE	42.279	268	270	0.985	0.524	3.890e-71	228.0	272	515	1
DhA23G005340.1	tr|A0A089WU92|A0A089WU92_KALFE	32.653	265	294	0.974	0.568	1.110e-48	169.0	272	518	1
DhA23G005480.1	tr|Q9S759|Q9S759_KALFE	28.755	216	226	0.788	0.238	2.840e-11	65.5	274	948	1
DhA23G005550.1	tr|Q9S759|Q9S759_KALFE	27.397	210	210	0.766	0.327	3.310e-12	68.2	274	642	1
DhA23G006020.1	tr|Q9S759|Q9S759_KALFE	43.478	273	275	0.996	0.504	6.480e-72	231.0	274	546	1
DhA23G006030.1	sp|Q9SPK4|PPCK1_ARATH	30.088	215	216	0.757	0.300	1.160e-17	84.3	284	720	1
DhA23G007250.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	28.571	279	255	0.930	0.271	2.490e-23	101.0	300	940	1
DhA23G007480.1	tr|A0A089WU92|A0A089WU92_KALFE	33.654	200	206	0.735	0.512	4.630e-31	120.0	272	402	1
DhA23G008510.1	sp|Q93VK0|PPCK2_ARATH	26.471	194	192	0.698	0.828	1.040e-14	73.2	278	232	1
DhA23G009010.1	tr|A0A089WU92|A0A089WU92_KALFE	30.208	255	279	0.938	0.658	2.850e-27	110.0	272	424	1
DhA23G009030.1	tr|Q9S759|Q9S759_KALFE	25.000	193	219	0.704	0.135	4.920e-11	64.7	274	1626	1
DhA23G010770.1	tr|Q5EC59|Q5EC59_MAIZE	36.014	276	278	0.965	0.663	1.360e-34	130.0	286	419	1
DhA23G011200.1	sp|Q9SPK4|PPCK1_ARATH	28.037	206	207	0.725	0.219	7.100e-12	67.4	284	947	1
DhA23G012020.1	tr|Q2ABR7|Q2ABR7_ORYSJ	28.676	136	134	0.466	0.277	5.810e-12	67.4	292	483	1
DhA23G015120.1	sp|Q93VK0|PPCK2_ARATH	25.962	272	305	0.978	0.515	1.150e-18	87.0	278	592	1
DhA23G015420.1	tr|Q9S759|Q9S759_KALFE	32.707	261	260	0.953	0.549	9.910e-46	161.0	274	474	1
DhA23G015610.1	sp|Q93VK0|PPCK2_ARATH	30.690	253	279	0.910	0.679	9.370e-26	106.0	278	411	1
DhA24G002060.1	tr|Q9S759|Q9S759_KALFE	28.173	268	319	0.978	0.808	1.630e-24	102.0	274	395	1
DhA24G002360.1	sp|Q9SPK4|PPCK1_ARATH	28.472	252	278	0.887	0.591	2.880e-24	103.0	284	470	1
DhA24G002740.1	tr|A0A089WU92|A0A089WU92_KALFE	32.000	162	174	0.596	0.493	2.610e-12	67.8	272	353	1
DhA24G002900.1	tr|A0A089WU92|A0A089WU92_KALFE	38.060	258	264	0.949	0.419	6.130e-58	196.0	272	630	1
DhA24G005020.1	sp|Q93VK0|PPCK2_ARATH	27.907	202	207	0.727	0.170	3.990e-13	71.2	278	1216	1
DhA24G005030.1	tr|Q9S759|Q9S759_KALFE	30.732	192	201	0.701	0.181	2.710e-12	68.6	274	1113	1
DhA24G005810.1	sp|Q9SPK4|PPCK1_ARATH	31.429	237	237	0.835	0.246	7.520e-17	82.4	284	964	1
DhA24G005840.1	tr|Q5EC59|Q5EC59_MAIZE	32.877	209	216	0.731	0.314	4.390e-15	77.0	286	687	1
DhA24G008010.1	tr|Q2ABR7|Q2ABR7_ORYSJ	29.060	202	211	0.692	0.205	1.400e-11	66.6	292	1027	1
DhA24G009420.1	sp|Q9SPK4|PPCK1_ARATH	31.579	270	278	0.951	0.855	4.880e-29	114.0	284	325	1
DhA24G009440.1	sp|Q9SPK4|PPCK1_ARATH	31.579	270	278	0.951	0.855	4.170e-29	114.0	284	325	1
DhA24G009470.1	sp|Q9SPK4|PPCK1_ARATH	31.655	263	271	0.926	0.834	4.130e-28	111.0	284	325	1
DhA24G009500.1	sp|Q9SPK4|PPCK1_ARATH	31.802	270	278	0.951	0.855	7.600e-29	113.0	284	325	1
DhA24G009940.1	tr|Q2ABR6|Q2ABR6_ORYSJ	31.047	275	253	0.902	0.497	6.180e-19	88.6	305	509	1
DhA24G010070.1	tr|Q2ABP5|Q2ABP5_ORYSJ	31.250	264	254	0.926	0.519	7.650e-18	84.7	285	489	1
DhA24G010180.1	tr|Q2ABP5|Q2ABP5_ORYSJ	32.075	264	245	0.926	0.537	1.180e-19	89.7	285	456	1
DhA24G010410.1	tr|Q2ABP5|Q2ABP5_ORYSJ	31.955	264	248	0.926	0.487	8.680e-19	87.4	285	509	1
DhA24G010420.1	tr|Q9S759|Q9S759_KALFE	26.214	192	196	0.701	0.216	3.570e-11	65.1	274	908	1
DhA24G011340.1	tr|Q9S759|Q9S759_KALFE	38.182	99	110	0.361	0.177	5.710e-13	70.1	274	621	1
DhA25G000270.1	sp|Q9SPK4|PPCK1_ARATH	32.127	215	215	0.757	0.295	7.900e-19	87.8	284	728	1
DhA25G000480.1	tr|Q9S759|Q9S759_KALFE	30.516	207	210	0.755	0.502	1.620e-19	89.0	274	418	1
DhA25G001100.1	tr|A0A089WU92|A0A089WU92_KALFE	32.117	265	263	0.974	0.567	1.950e-44	157.0	272	464	1
DhA25G001110.1	tr|Q5EC59|Q5EC59_MAIZE	37.984	255	248	0.892	0.575	3.630e-41	148.0	286	431	1
DhA25G001580.1	sp|Q9SPK4|PPCK1_ARATH	30.000	218	219	0.768	0.382	1.330e-22	99.0	284	574	1
DhA25G002340.1	tr|A0A089WU92|A0A089WU92_KALFE	37.455	265	271	0.974	0.459	6.880e-57	193.0	272	591	1
DhA25G002500.1	tr|A0A089WU92|A0A089WU92_KALFE	35.338	260	259	0.956	0.582	1.580e-47	165.0	272	445	1
DhA25G002670.1	tr|Q9S759|Q9S759_KALFE	31.034	247	251	0.901	0.564	6.390e-23	99.0	274	445	1
DhA25G003100.1	tr|A0A089WU92|A0A089WU92_KALFE	31.734	262	265	0.963	0.770	1.820e-39	141.0	272	344	1
DhA25G003220.1	tr|A0A089WU92|A0A089WU92_KALFE	36.879	272	278	1.000	0.467	4.240e-56	191.0	272	595	1
DhA25G003380.1	tr|Q2ABP5|Q2ABP5_ORYSJ	25.556	263	264	0.923	0.261	7.650e-14	73.2	285	1010	1
DhA25G003940.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.189	209	190	0.697	0.178	2.240e-15	78.2	300	1066	1
DhA25G004190.1	sp|Q93VK0|PPCK2_ARATH	30.594	205	216	0.737	0.193	7.690e-11	64.3	278	1120	1
DhA25G004220.1	tr|Q9S759|Q9S759_KALFE	28.671	252	280	0.920	0.398	1.100e-22	99.0	274	704	1
DhA25G004750.1	tr|Q5EC59|Q5EC59_MAIZE	25.862	217	227	0.759	0.716	4.230e-15	75.9	286	317	1
DhA25G005200.1	tr|Q9S759|Q9S759_KALFE	46.154	257	259	0.938	0.481	4.350e-74	237.0	274	538	1
DhA25G006590.1	tr|A0A089WU92|A0A089WU92_KALFE	42.803	260	262	0.956	0.470	1.020e-71	231.0	272	558	1
DhA25G006790.1	tr|Q9S759|Q9S759_KALFE	31.481	268	264	0.978	0.380	7.920e-29	116.0	274	695	1
DhA25G007400.1	tr|Q5EC59|Q5EC59_MAIZE	27.861	200	196	0.699	0.362	1.580e-16	80.9	286	542	1
DhA25G007930.1	tr|A0A089WU92|A0A089WU92_KALFE	25.987	262	291	0.963	0.871	7.990e-23	97.1	272	334	1
DhA25G008740.1	tr|Q9S759|Q9S759_KALFE	31.418	256	255	0.934	0.567	1.950e-39	144.0	274	450	1
DhA25G008810.1	tr|Q9S759|Q9S759_KALFE	28.899	207	213	0.755	0.194	1.930e-11	65.9	274	1096	1
DhA25G009090.1	tr|A0A089WU92|A0A089WU92_KALFE	43.750	268	270	0.985	0.469	1.350e-72	234.0	272	576	1
DhA25G009650.1	tr|Q2ABR6|Q2ABR6_ORYSJ	29.670	271	255	0.889	0.425	2.700e-24	104.0	305	600	1
DhA25G014150.1	tr|Q2ABP5|Q2ABP5_ORYSJ	25.287	254	255	0.891	0.209	1.920e-11	66.2	285	1223	1
DhA26G001490.1	tr|A0A089WU92|A0A089WU92_KALFE	37.864	99	101	0.364	0.166	5.270e-12	67.4	272	607	1
DhA26G001760.1	tr|A0A089WU92|A0A089WU92_KALFE	32.364	249	261	0.915	0.373	1.910e-16	80.5	272	700	1
DhA26G002600.1	tr|Q2ABP5|Q2ABP5_ORYSJ	29.500	196	193	0.688	0.206	5.380e-14	73.6	285	935	1
DhA26G002800.1	sp|Q9SPK4|PPCK1_ARATH	28.507	213	216	0.750	0.327	2.310e-11	65.9	284	660	1
DhA26G002880.1	sp|Q9SPK4|PPCK1_ARATH	30.841	203	209	0.715	0.304	1.040e-11	66.6	284	687	1
DhA26G002900.1	sp|Q93VK0|PPCK2_ARATH	29.524	202	202	0.727	0.296	2.160e-13	71.6	278	683	1
DhA26G002920.1	sp|Q93VK0|PPCK2_ARATH	29.187	201	201	0.723	0.305	7.800e-13	70.1	278	658	1
DhA26G003130.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	31.472	180	181	0.600	0.362	6.120e-11	64.3	300	500	1
DhA26G003590.1	tr|Q9S759|Q9S759_KALFE	29.064	189	197	0.690	0.564	8.430e-11	63.2	274	349	1
DhA26G003740.1	sp|Q9SPK4|PPCK1_ARATH	32.836	260	264	0.915	0.388	1.520e-33	130.0	284	681	1
DhA26G004550.1	tr|A0A089WU92|A0A089WU92_KALFE	33.585	261	260	0.960	0.576	1.320e-43	155.0	272	451	1
DhA26G006170.1	tr|A0A089WU92|A0A089WU92_KALFE	42.586	262	255	0.963	0.568	2.890e-63	206.0	272	449	1
DhA26G006590.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.787	141	139	0.470	0.240	9.690e-14	73.2	300	580	1
DhA26G007870.1	tr|A0A089WU92|A0A089WU92_KALFE	39.630	259	268	0.952	0.485	3.830e-62	206.0	272	553	1
DhA26G010980.1	tr|Q9S759|Q9S759_KALFE	28.223	253	283	0.923	0.728	6.160e-23	98.2	274	389	1
DhA26G011480.1	tr|Q9S759|Q9S759_KALFE	29.126	195	195	0.712	0.449	6.430e-13	69.7	274	434	1
DhA26G011860.1	sp|Q93VK0|PPCK2_ARATH	30.000	202	204	0.727	0.284	1.320e-13	72.4	278	718	1
DhA27G000890.1	tr|A0A089WU92|A0A089WU92_KALFE	29.530	261	296	0.960	0.974	1.140e-22	96.3	272	304	1
DhA27G001090.1	tr|A0A089WU92|A0A089WU92_KALFE	28.372	201	204	0.739	0.257	1.570e-11	65.9	272	794	1
DhA27G001100.1	tr|A0A089WU92|A0A089WU92_KALFE	28.502	192	196	0.706	0.260	1.480e-12	68.9	272	754	1
DhA27G002320.1	tr|A0A089WU92|A0A089WU92_KALFE	42.322	262	264	0.963	0.517	1.250e-69	224.0	272	511	1
DhA27G003690.1	sp|Q93VK0|PPCK2_ARATH	30.496	277	275	0.996	0.404	2.710e-31	124.0	278	680	1
DhA27G004060.1	sp|Q9SPK4|PPCK1_ARATH	30.531	201	221	0.708	0.676	1.160e-13	71.6	284	327	1
DhA27G004600.1	tr|Q9S759|Q9S759_KALFE	30.702	209	221	0.763	0.208	5.160e-13	70.5	274	1064	1
DhA27G006410.1	tr|A0A089WU92|A0A089WU92_KALFE	29.048	199	205	0.732	0.224	2.660e-13	71.2	272	917	1
DhA27G009670.1	sp|Q9SPK4|PPCK1_ARATH	31.013	277	314	0.975	0.913	2.070e-32	123.0	284	344	1
DhA27G010410.1	sp|Q9SPK4|PPCK1_ARATH	32.558	211	209	0.743	0.284	1.190e-17	84.3	284	735	1
DhA28G001310.1	sp|Q9SPK4|PPCK1_ARATH	27.759	263	289	0.926	0.701	1.980e-25	105.0	284	412	1
DhA28G001590.1	tr|Q9S759|Q9S759_KALFE	30.224	256	253	0.934	0.188	1.360e-27	113.0	274	1346	1
DhA28G002550.1	tr|Q5EC59|Q5EC59_MAIZE	32.384	259	264	0.906	0.748	3.630e-18	84.7	286	353	1
DhA28G002740.1	tr|A0A089WU92|A0A089WU92_KALFE	32.584	262	261	0.963	0.567	5.340e-44	156.0	272	460	1
DhA28G002830.1	sp|Q9SPK4|PPCK1_ARATH	30.208	252	278	0.887	0.678	1.650e-26	108.0	284	410	1
DhA28G003330.1	tr|A0A3L6FW63|A0A3L6FW63_MAIZE	27.852	280	272	0.952	0.497	1.210e-11	66.6	294	547	1
DhA28G003880.1	tr|Q9S759|Q9S759_KALFE	27.308	249	243	0.909	0.303	3.500e-12	68.2	274	803	1
DhA28G003980.1	tr|A0A089WU92|A0A089WU92_KALFE	25.541	212	216	0.779	0.253	8.410e-11	63.9	272	855	1
